filename,label,xmin,ymin,xmax,ymax
frame_000811.PNG,Sandwiches,177.32,518.89,262.63,661.89
frame_000812.PNG,Sandwiches,179.44,516.5,264.76,659.5
frame_000813.PNG,Sandwiches,181.56,514.11,266.88,657.11
frame_000814.PNG,Sandwiches,182.09,512.79,267.40999999999997,655.78
frame_000815.PNG,Sandwiches,182.62,511.46,267.94,654.45
frame_000816.PNG,Sandwiches,183.15,510.13,268.47,653.13
frame_000817.PNG,Sandwiches,183.15,510.66,268.47,653.6600000000001
frame_000818.PNG,Sandwiches,183.16,511.19,268.47,654.19
frame_000819.PNG,Sandwiches,183.16,511.72,268.47,654.72
frame_000820.PNG,Sandwiches,183.5,511.61,268.82,654.6
frame_000821.PNG,Sandwiches,183.84,511.49,269.15999999999997,654.49
frame_000822.PNG,Sandwiches,184.18,511.38,269.5,654.38
frame_000823.PNG,Sandwiches,184.52,511.27,269.84000000000003,654.26
frame_000824.PNG,Sandwiches,184.86,511.15,270.18,654.15
frame_000825.PNG,Sandwiches,185.2,511.04,270.52,654.04
frame_000826.PNG,Sandwiches,185.54,510.93,270.86,653.9200000000001
frame_000827.PNG,Sandwiches,185.89,510.81,271.2,653.81
frame_000828.PNG,Sandwiches,186.23,510.7,271.54999999999995,653.69
frame_000829.PNG,Sandwiches,186.57,510.58,271.89,653.5799999999999
frame_000830.PNG,Sandwiches,186.91,510.47,272.23,653.47
frame_000831.PNG,Sandwiches,187.25,510.36,272.57,653.35
frame_000832.PNG,Sandwiches,187.59,510.24,272.90999999999997,653.24
frame_000833.PNG,Sandwiches,187.93,510.13,273.25,653.12
frame_000834.PNG,Sandwiches,188.27,510.02,273.59000000000003,653.01
frame_000835.PNG,Sandwiches,188.62,509.9,273.93,652.9
frame_000836.PNG,Sandwiches,188.96,509.79,274.28,652.78
frame_000837.PNG,Sandwiches,189.3,509.67,274.62,652.6700000000001
frame_000838.PNG,Sandwiches,189.64,509.56,274.96,652.56
frame_000839.PNG,Sandwiches,189.98,509.45,275.29999999999995,652.44
frame_000840.PNG,Sandwiches,190.32,509.33,275.64,652.3299999999999
frame_000841.PNG,Sandwiches,192.18,506.94,277.5,649.94
frame_000842.PNG,Sandwiches,194.04,504.55,279.36,647.55
frame_000843.PNG,Sandwiches,195.9,502.17,281.21000000000004,645.1600000000001
frame_000844.PNG,Sandwiches,198.49,499.98,283.8,642.97
frame_000845.PNG,Sandwiches,201.07,497.79,286.39,640.78
frame_000846.PNG,Sandwiches,211.63,488.43,296.95,631.4300000000001
frame_000847.PNG,Sandwiches,220.59,480.66,305.90999999999997,623.6600000000001
frame_000848.PNG,Sandwiches,224.57,475.89,309.89,618.88
frame_000849.PNG,Sandwiches,226.96,472.7,312.28,615.7
frame_000850.PNG,Sandwiches,227.76,471.11,313.08,614.11
frame_000851.PNG,Sandwiches,228.95,466.33,314.27,609.3299999999999
frame_000852.PNG,Sandwiches,230.15,461.55,315.47,604.55
frame_000853.PNG,Sandwiches,234.13,459.96,319.45,602.96
frame_000854.PNG,Sandwiches,234.13,457.57,319.45,600.5699999999999
frame_000855.PNG,Sandwiches,230.68,457.57,316.0,600.5699999999999
frame_000856.PNG,Sandwiches,227.23,457.58,312.54999999999995,600.5699999999999
frame_000857.PNG,Sandwiches,223.78,457.58,309.1,600.5699999999999
frame_000858.PNG,Sandwiches,223.78,457.58,309.1,600.5699999999999
frame_000859.PNG,Sandwiches,223.78,457.58,309.1,600.5699999999999
frame_000860.PNG,Sandwiches,223.78,457.58,309.1,600.5699999999999
frame_000861.PNG,Sandwiches,224.12,461.62,308.77,598.91
frame_000862.PNG,Sandwiches,224.45,465.67,308.45,597.25
frame_000863.PNG,Sandwiches,224.45,464.58,308.45,596.15
frame_000864.PNG,Sandwiches,224.45,463.48,308.45,595.0600000000001
frame_000865.PNG,Sandwiches,224.45,462.39,308.45,593.96
frame_000866.PNG,Sandwiches,224.45,461.29,308.45,592.87
frame_000867.PNG,Sandwiches,224.45,460.2,308.45,591.77
frame_000868.PNG,Sandwiches,224.46,459.1,308.45,590.6800000000001
frame_000869.PNG,Sandwiches,224.46,458.01,308.45,589.5799999999999
frame_000870.PNG,Sandwiches,224.46,456.91,308.45,588.49
frame_000871.PNG,Sandwiches,222.47,456.91,306.46,588.49
frame_000872.PNG,Sandwiches,220.48,456.91,304.46999999999997,588.49
frame_000873.PNG,Sandwiches,218.49,456.91,302.48,588.49
frame_000874.PNG,Sandwiches,216.49,456.91,300.49,588.49
frame_000875.PNG,Sandwiches,214.5,456.91,298.5,588.49
frame_000876.PNG,Sandwiches,212.51,456.91,296.51,588.49
frame_000877.PNG,Sandwiches,211.32,453.33,295.32,584.9
frame_000878.PNG,Sandwiches,210.12,449.74,294.12,581.32
frame_000879.PNG,Sandwiches,208.85,448.31,292.85,579.89
frame_000880.PNG,Sandwiches,207.58,446.88,291.57,578.45
frame_000881.PNG,Sandwiches,206.3,445.44,290.3,577.02
frame_000882.PNG,Sandwiches,205.03,444.01,289.03,575.59
frame_000883.PNG,Sandwiches,203.76,442.58,287.75,574.15
frame_000884.PNG,Sandwiches,203.76,441.38,287.75,572.96
frame_000885.PNG,Sandwiches,203.76,440.19,287.75,571.77
frame_000886.PNG,Sandwiches,203.76,439.0,287.75,570.5699999999999
frame_000887.PNG,Sandwiches,203.76,437.8,287.75,569.38
frame_000888.PNG,Sandwiches,206.54,434.22,290.53999999999996,565.79
frame_000889.PNG,Sandwiches,209.33,430.63,293.33000000000004,562.21
frame_000890.PNG,Sandwiches,211.52,430.44,295.52,562.01
frame_000891.PNG,Sandwiches,213.71,430.24,297.71000000000004,561.81
frame_000892.PNG,Sandwiches,215.9,430.04,299.89,561.61
frame_000893.PNG,Sandwiches,218.09,429.84,302.08,561.41
frame_000894.PNG,Sandwiches,224.46,433.02,308.46000000000004,564.6
frame_000895.PNG,Sandwiches,231.62,435.41,315.62,566.98
frame_000896.PNG,Sandwiches,232.72,436.8,320.87,566.78
frame_000897.PNG,Sandwiches,233.81,438.2,326.12,566.5699999999999
frame_000898.PNG,Sandwiches,237.0,438.59,329.3,566.97
frame_000899.PNG,Sandwiches,240.18,438.99,332.49,567.36
frame_000900.PNG,Sandwiches,242.25,439.7,337.56,572.23
frame_000901.PNG,Sandwiches,244.33,440.42,342.62,577.09
frame_000902.PNG,Sandwiches,241.94,438.12,353.77,592.15
frame_000903.PNG,Sandwiches,243.57,440.42,364.86,593.03
frame_000904.PNG,Sandwiches,248.19,443.54,376.97,600.6700000000001
frame_000905.PNG,Sandwiches,252.8,446.66,389.08000000000004,608.32
frame_000906.PNG,Sandwiches,256.78,463.39,393.05999999999995,625.04
frame_000907.PNG,Sandwiches,256.86,450.45,431.78,631.46
frame_000908.PNG,Sandwiches,259.49,456.86,460.21000000000004,646.51
frame_000909.PNG,Sandwiches,259.86,456.52,486.17,673.96
frame_000910.PNG,Sandwiches,261.4,457.45,503.76,680.5899999999999
frame_000911.PNG,Sandwiches,262.94,458.39,521.3399999999999,687.23
frame_000912.PNG,Sandwiches,265.68,449.84,556.89,704.5
frame_000913.PNG,Sandwiches,273.88,427.33,603.46,722.62
frame_000914.PNG,Sandwiches,283.62,380.6,654.13,737.25
frame_000915.PNG,Sandwiches,293.27,342.02,728.04,731.25
frame_000916.PNG,Sandwiches,302.99,313.66,758.54,722.22
frame_000917.PNG,Sandwiches,312.72,285.3,789.04,713.19
frame_000918.PNG,Sandwiches,317.79,201.1,840.47,663.59
frame_000919.PNG,Sandwiches,352.46,103.18,908.54,640.52
frame_000920.PNG,Sandwiches,366.93,11.67,956.23,593.4799999999999
frame_000921.PNG,Sandwiches,440.04,-69.4,981.1200000000001,539.9300000000001
frame_000922.PNG,Sandwiches,469.21,-87.42,973.4,521.9100000000001
frame_000923.PNG,Sandwiches,498.37,-105.45,965.69,503.88000000000005
frame_000924.PNG,Sandwiches,582.62,37.29,1022.4200000000001,619.14
frame_000925.PNG,Sandwiches,476.17,179.38,797.62,617.96
frame_000926.PNG,Sandwiches,387.39,250.91,645.95,614.06
frame_000927.PNG,Sandwiches,356.81,277.57,579.37,602.52
frame_000928.PNG,Sandwiches,326.23,304.22,512.8,590.99
frame_000929.PNG,Sandwiches,282.44,340.64,441.14,576.89
frame_000930.PNG,Sandwiches,262.3,365.69,410.33000000000004,562.24
frame_000931.PNG,Sandwiches,257.36,373.54,399.33000000000004,562.75
frame_000932.PNG,Sandwiches,252.42,381.38,388.33,563.27
frame_000933.PNG,Sandwiches,252.42,381.78,388.33,563.67
frame_000934.PNG,Sandwiches,252.42,382.18,388.33,564.06
frame_000935.PNG,Sandwiches,257.77,402.47,376.59,567.6500000000001
frame_000936.PNG,Sandwiches,263.12,422.77,364.86,571.24
frame_000937.PNG,Sandwiches,264.72,444.28,366.45000000000005,592.74
frame_000938.PNG,Sandwiches,254.37,452.23,356.11,600.7
frame_000939.PNG,Sandwiches,239.35,463.05,365.15,611.37
frame_000940.PNG,Sandwiches,224.34,473.87,374.19,622.03
frame_000941.PNG,Sandwiches,218.15,494.88,366.90999999999997,630.46
frame_000942.PNG,Sandwiches,206.21,502.05,354.96000000000004,637.63
frame_000943.PNG,Sandwiches,206.21,514.0,354.96000000000004,649.58
frame_000944.PNG,Sandwiches,228.52,512.45,337.89,657.95
frame_000945.PNG,Sandwiches,225.6,515.64,334.98,661.13
frame_000946.PNG,Sandwiches,222.68,518.82,332.06,664.32
frame_000947.PNG,Sandwiches,219.76,522.01,329.14,667.5
frame_000948.PNG,Sandwiches,218.96,531.57,328.34000000000003,677.0600000000001
frame_000949.PNG,Sandwiches,212.59,542.71,321.97,688.21
frame_000950.PNG,Sandwiches,117.12,505.19,220.8,631.79
frame_000951.PNG,Sandwiches,118.31,505.19,222.0,631.79
frame_000952.PNG,Sandwiches,119.51,505.19,223.19,631.79
frame_000953.PNG,Sandwiches,124.28,505.19,227.97,631.79
frame_000954.PNG,Sandwiches,121.1,509.17,224.78,635.77
frame_000955.PNG,Sandwiches,129.06,503.6,238.06,643.72
frame_000956.PNG,Sandwiches,130.83,507.73,238.28000000000003,636.77
frame_000957.PNG,Sandwiches,132.59,511.86,238.49,629.82
frame_000958.PNG,Sandwiches,138.96,511.86,244.86,629.82
frame_000959.PNG,Sandwiches,153.7,517.76,240.48,625.46
frame_000960.PNG,Sandwiches,155.29,512.98,242.07,620.6800000000001
frame_000961.PNG,Sandwiches,160.07,508.2,246.85,615.9
frame_000962.PNG,Sandwiches,161.66,508.2,248.44,615.9
frame_000963.PNG,Sandwiches,165.79,500.91,252.23,613.6
frame_000964.PNG,Sandwiches,165.0,498.33,254.20999999999998,612.99
frame_000965.PNG,Sandwiches,164.21,495.75,256.19,612.39
frame_000966.PNG,Sandwiches,163.43,493.17,258.17,611.78
frame_000967.PNG,Sandwiches,162.64,490.59,260.15,611.18
frame_000968.PNG,Sandwiches,162.16,488.17,262.01,610.8100000000001
frame_000969.PNG,Sandwiches,161.68,485.74,263.87,610.44
frame_000970.PNG,Sandwiches,161.2,483.32,265.73,610.08
frame_000971.PNG,Sandwiches,160.72,480.9,267.59000000000003,609.71
frame_000972.PNG,Sandwiches,162.45,476.02,269.31,612.3199999999999
frame_000973.PNG,Sandwiches,164.18,471.15,271.04,614.9399999999999
frame_000974.PNG,Sandwiches,164.18,467.57,271.04,611.35
frame_000975.PNG,Sandwiches,164.18,463.98,271.04,607.77
frame_000976.PNG,Sandwiches,164.18,463.98,271.04,607.77
frame_000977.PNG,Sandwiches,164.18,463.98,271.04,607.77
frame_000978.PNG,Sandwiches,164.18,463.98,271.04,607.77
frame_000979.PNG,Sandwiches,164.72,464.2,271.28999999999996,607.5
frame_000980.PNG,Sandwiches,165.26,464.42,271.55,607.23
frame_000981.PNG,Sandwiches,165.81,464.65,271.8,606.97
frame_000982.PNG,Sandwiches,166.35,464.87,272.05,606.7
frame_000983.PNG,Sandwiches,166.9,465.09,272.31,606.43
frame_000984.PNG,Sandwiches,167.44,465.31,272.56,606.1700000000001
frame_000985.PNG,Sandwiches,167.99,465.53,272.82,605.9
frame_000986.PNG,Sandwiches,168.53,465.75,273.07,605.63
frame_000987.PNG,Sandwiches,169.08,465.97,273.33000000000004,605.36
frame_000988.PNG,Sandwiches,169.62,466.19,273.58,605.1
frame_000989.PNG,Sandwiches,170.16,466.42,273.84000000000003,604.83
frame_000990.PNG,Sandwiches,170.71,466.64,274.09000000000003,604.56
frame_000991.PNG,Sandwiches,171.25,466.86,274.34000000000003,604.29
frame_000992.PNG,Sandwiches,171.8,467.08,274.6,604.03
frame_000993.PNG,Sandwiches,172.34,467.3,274.85,603.76
frame_000994.PNG,Sandwiches,172.89,467.52,275.11,603.49
frame_000995.PNG,Sandwiches,173.43,467.74,275.36,603.22
frame_000996.PNG,Sandwiches,173.77,468.08,275.70000000000005,603.5699999999999
frame_000997.PNG,Sandwiches,174.11,468.42,276.04,603.9100000000001
frame_000998.PNG,Sandwiches,174.46,468.77,276.39,604.25
frame_000999.PNG,Sandwiches,174.8,469.11,276.73,604.59
frame_001000.PNG,Sandwiches,175.14,469.45,277.07,604.93
frame_001001.PNG,Sandwiches,175.48,469.79,277.40999999999997,605.27
frame_001002.PNG,Sandwiches,175.82,470.13,277.75,605.61
frame_001003.PNG,Sandwiches,176.16,470.47,278.09000000000003,605.95
frame_001004.PNG,Sandwiches,176.5,470.81,278.43,606.29
frame_001005.PNG,Sandwiches,176.84,471.15,278.77,606.64
frame_001006.PNG,Sandwiches,177.19,471.49,279.11,606.98
frame_001007.PNG,Sandwiches,177.53,471.84,279.46000000000004,607.3199999999999
frame_001008.PNG,Sandwiches,177.87,472.18,279.8,607.66
frame_001009.PNG,Sandwiches,178.21,472.52,280.14,608.0
frame_001010.PNG,Sandwiches,237.64,486.02,361.63,629.49
frame_001011.PNG,Sandwiches,237.49,484.62,364.87,628.08
frame_001012.PNG,Sandwiches,237.34,483.21,368.1,626.68
frame_001013.PNG,Sandwiches,237.19,481.81,371.33,625.28
frame_001014.PNG,Sandwiches,237.04,480.4,374.56,623.87
frame_001015.PNG,Sandwiches,236.89,479.0,377.78999999999996,622.47
frame_001016.PNG,Sandwiches,237.67,483.81,383.22,616.49
frame_001017.PNG,Sandwiches,238.44,488.62,388.65,610.52
frame_001018.PNG,Sandwiches,239.21,493.43,394.08000000000004,604.54
frame_001019.PNG,Sandwiches,240.41,491.04,395.28,602.1600000000001
frame_001020.PNG,Sandwiches,241.6,488.65,396.47,599.77
frame_001021.PNG,Sandwiches,249.17,487.06,404.03999999999996,598.1800000000001
frame_001022.PNG,Sandwiches,256.73,485.47,411.6,596.58
frame_001023.PNG,Sandwiches,264.7,483.08,419.56,594.2
frame_001024.PNG,Sandwiches,268.28,483.08,423.15,594.2
frame_001025.PNG,Sandwiches,271.87,483.08,426.73,594.2
frame_001026.PNG,Sandwiches,278.24,483.08,433.11,594.2
frame_001027.PNG,Sandwiches,292.02,477.79,471.03999999999996,589.9100000000001
frame_001028.PNG,Sandwiches,313.75,489.75,509.02,615.4300000000001
frame_001029.PNG,Sandwiches,336.05,486.56,531.32,612.24
frame_001030.PNG,Sandwiches,349.59,489.75,554.54,644.1800000000001
frame_001031.PNG,Sandwiches,349.59,488.76,587.0,663.92
frame_001032.PNG,Sandwiches,349.6,487.77,619.47,683.65
frame_001033.PNG,Sandwiches,371.92,472.3,657.6800000000001,699.13
frame_001034.PNG,Sandwiches,403.56,454.47,707.71,702.24
frame_001035.PNG,Sandwiches,429.29,418.51,767.1600000000001,730.21
frame_001036.PNG,Sandwiches,478.58,362.03,842.89,711.0699999999999
frame_001037.PNG,Sandwiches,499.31,331.36,883.06,695.98
frame_001038.PNG,Sandwiches,520.04,300.69,923.22,680.88
frame_001039.PNG,Sandwiches,572.43,258.04,975.6099999999999,647.72
frame_001040.PNG,Sandwiches,621.29,199.27,1049.17,604.77
frame_001041.PNG,Sandwiches,657.13,145.92,1085.01,551.41
frame_001042.PNG,Sandwiches,690.57,86.99,1118.46,492.49
frame_001043.PNG,Sandwiches,699.33,89.38,1127.21,494.88
frame_001044.PNG,Sandwiches,739.94,63.11,1167.8200000000002,468.6
frame_001045.PNG,Sandwiches,755.07,40.02,1182.95,445.51
frame_001046.PNG,Sandwiches,836.01,8.3,1188.65,413.79
frame_001047.PNG,Sandwiches,861.49,-10.02,1214.13,395.48
frame_001048.PNG,Sandwiches,896.25,-35.86,1208.01,359.15999999999997
frame_001049.PNG,Sandwiches,908.65,-43.73,1199.6,345.91999999999996
frame_001050.PNG,Sandwiches,921.04,-51.59,1191.2,332.66999999999996
frame_001051.PNG,Sandwiches,764.66,-147.3,1131.0,512.56
frame_001052.PNG,Sandwiches,753.51,-147.29,1119.85,512.5600000000001
frame_001053.PNG,Sandwiches,741.56,-144.91,1107.8999999999999,514.95
frame_001054.PNG,Sandwiches,732.8,-132.97,1099.1399999999999,526.89
frame_001055.PNG,Sandwiches,734.51,-102.84,1093.71,535.25
frame_001056.PNG,Sandwiches,736.22,-72.71,1088.27,543.62
frame_001057.PNG,Sandwiches,725.07,-62.35,1077.1200000000001,553.97
frame_001058.PNG,Sandwiches,713.92,-52.0,1065.97,564.32
frame_001059.PNG,Sandwiches,713.66,-44.83,1065.71,571.49
frame_001060.PNG,Sandwiches,713.39,-37.67,1065.44,578.6500000000001
frame_001061.PNG,Sandwiches,713.13,-30.5,1065.18,585.82
frame_001062.PNG,Sandwiches,734.52,25.24,1045.27,556.22
frame_001063.PNG,Sandwiches,740.1,31.61,1050.8400000000001,562.6
frame_001064.PNG,Sandwiches,751.25,38.78,1061.99,569.76
frame_001065.PNG,Sandwiches,753.63,45.94,1064.37,576.9300000000001
frame_001066.PNG,Sandwiches,784.89,107.28,1080.87,570.55
frame_001067.PNG,Sandwiches,785.42,111.53,1081.4,574.8
frame_001068.PNG,Sandwiches,785.95,115.77,1081.93,579.05
frame_001069.PNG,Sandwiches,786.48,120.02,1082.46,583.29
frame_001070.PNG,Sandwiches,786.48,124.8,1082.46,588.0699999999999
frame_001071.PNG,Sandwiches,786.48,129.57,1082.46,592.8499999999999
frame_001072.PNG,Sandwiches,786.48,132.76,1082.46,596.03
frame_001073.PNG,Sandwiches,786.48,135.95,1082.46,599.22
frame_001074.PNG,Sandwiches,780.11,143.11,1076.0900000000001,606.38
frame_001075.PNG,Sandwiches,772.54,146.3,1068.52,609.5699999999999
frame_001076.PNG,Sandwiches,764.98,149.48,1060.96,612.76
frame_001077.PNG,Sandwiches,752.77,156.12,1048.75,619.39
frame_001078.PNG,Sandwiches,740.56,162.75,1036.54,626.03
frame_001079.PNG,Sandwiches,728.35,169.39,1024.33,632.66
frame_001080.PNG,Sandwiches,711.62,180.54,1007.6,643.81
frame_001081.PNG,Sandwiches,698.76,221.39,962.31,649.94
frame_001082.PNG,Sandwiches,664.52,235.72,928.0699999999999,664.28
frame_001083.PNG,Sandwiches,661.33,245.28,924.8800000000001,673.84
frame_001084.PNG,Sandwiches,625.05,273.49,861.5899999999999,665.55
frame_001085.PNG,Sandwiches,590.8,287.83,827.3499999999999,679.89
frame_001086.PNG,Sandwiches,559.76,321.47,768.43,688.45
frame_001087.PNG,Sandwiches,521.54,334.21,730.1999999999999,701.19
frame_001088.PNG,Sandwiches,488.1,355.71,696.76,722.69
frame_001089.PNG,Sandwiches,489.69,360.49,698.35,727.47
frame_001090.PNG,Sandwiches,466.2,368.85,674.86,735.83
frame_001091.PNG,Sandwiches,442.71,377.21,651.37,744.19
frame_001092.PNG,Sandwiches,421.04,411.93,577.4300000000001,739.74
frame_001093.PNG,Sandwiches,411.48,424.67,567.88,752.48
frame_001094.PNG,Sandwiches,374.85,439.0,531.25,766.81
frame_001095.PNG,Sandwiches,368.16,459.09,512.46,735.5799999999999
frame_001096.PNG,Sandwiches,346.66,470.23,490.96000000000004,746.72
frame_001097.PNG,Sandwiches,325.16,479.79,469.46000000000004,756.28
frame_001098.PNG,Sandwiches,301.27,496.51,445.57,773.0
frame_001099.PNG,Sandwiches,290.19,517.95,424.75,774.6500000000001
frame_001100.PNG,Sandwiches,264.7,519.55,399.26,776.24
frame_001101.PNG,Sandwiches,257.15,528.34,388.23,777.3000000000001
frame_001102.PNG,Sandwiches,249.6,537.13,377.19,778.35
frame_001103.PNG,Sandwiches,242.04,545.92,366.15999999999997,779.41
frame_001104.PNG,Sandwiches,227.71,544.32,351.83000000000004,777.8100000000001
frame_001105.PNG,Sandwiches,222.14,549.1,346.25,782.59
frame_001106.PNG,Sandwiches,213.38,556.27,337.5,789.76
frame_001107.PNG,Sandwiches,207.88,571.2,329.46,774.82
frame_001108.PNG,Sandwiches,203.1,571.2,324.68,774.82
frame_001109.PNG,Sandwiches,198.33,571.2,319.9,774.82
frame_001110.PNG,Sandwiches,183.99,572.79,305.56,776.41
frame_001111.PNG,Sandwiches,183.98,576.77,305.56,780.39
frame_001112.PNG,Sandwiches,180.53,576.77,302.1,780.39
frame_001113.PNG,Sandwiches,177.08,576.77,298.65,780.39
frame_001114.PNG,Sandwiches,173.63,576.78,295.2,780.39
frame_001115.PNG,Sandwiches,166.99,577.04,288.57,780.66
frame_001116.PNG,Sandwiches,160.36,577.31,281.93,780.93
frame_001117.PNG,Sandwiches,153.72,577.57,275.28999999999996,781.19
frame_001118.PNG,Sandwiches,155.03,582.25,273.83,778.9
frame_001119.PNG,Sandwiches,156.33,586.92,272.36,776.6099999999999
frame_001120.PNG,Sandwiches,157.64,591.59,270.9,774.3100000000001
frame_001121.PNG,Sandwiches,158.95,596.26,269.43,772.02
frame_001122.PNG,Sandwiches,160.25,600.93,267.96,769.7199999999999
frame_001123.PNG,Sandwiches,159.45,608.1,267.15999999999997,776.89
frame_001124.PNG,Sandwiches,157.06,618.45,264.77,787.24
frame_001125.PNG,Sandwiches,156.26,620.84,263.98,789.63
frame_001126.PNG,Sandwiches,155.47,623.23,263.18,792.02
frame_001127.PNG,Sandwiches,163.57,633.43,247.1,778.68
frame_001128.PNG,Sandwiches,157.2,654.93,240.73,800.18
frame_001141.PNG,Sandwiches,887.05,0.0,1183.3,235.9
frame_001142.PNG,Sandwiches,887.98,0.0,1184.23,235.1
frame_001143.PNG,Sandwiches,888.91,0.0,1185.1599999999999,234.31
frame_001144.PNG,Sandwiches,889.84,0.0,1186.0900000000001,233.51
frame_001145.PNG,Sandwiches,890.76,0.0,1187.02,232.72
frame_001146.PNG,Sandwiches,891.69,0.0,1187.95,231.92
frame_001147.PNG,Sandwiches,892.62,0.0,1188.87,231.12
frame_001148.PNG,Sandwiches,903.37,3.58,1199.62,234.71
frame_001149.PNG,Sandwiches,914.12,7.17,1210.37,238.29
frame_001150.PNG,Sandwiches,913.17,6.37,1211.82,249.16
frame_001151.PNG,Sandwiches,912.21,5.57,1213.26,260.03000000000003
frame_001152.PNG,Sandwiches,911.26,4.78,1214.7,270.9
frame_001153.PNG,Sandwiches,910.3,3.98,1242.8,285.3
frame_001154.PNG,Sandwiches,909.35,3.19,1259.0,325.9
frame_001155.PNG,Sandwiches,953.74,-67.43,1246.4,374.18
frame_001156.PNG,Sandwiches,963.72,-40.8,1226.31,400.8
frame_001157.PNG,Sandwiches,947.8,-24.08,1210.3899999999999,417.53000000000003
frame_001158.PNG,Sandwiches,949.4,-24.08,1211.99,417.53000000000003
frame_001159.PNG,Sandwiches,935.86,6.98,1198.45,448.58000000000004
frame_001160.PNG,Sandwiches,944.79,40.78,1188.76,435.51
frame_001161.PNG,Sandwiches,939.22,43.17,1183.19,437.90000000000003
frame_001162.PNG,Sandwiches,944.95,41.28,1175.04,437.40999999999997
frame_001163.PNG,Sandwiches,961.63,46.2,1171.88,420.49
frame_001164.PNG,Sandwiches,960.14,34.9,1174.96,409.2
frame_001165.PNG,Sandwiches,958.66,23.61,1178.04,397.90000000000003
frame_001166.PNG,Sandwiches,953.88,8.47,1173.26,382.77000000000004
frame_001167.PNG,Sandwiches,917.88,9.72,1159.07,386.33000000000004
frame_001168.PNG,Sandwiches,918.67,-25.11,1178.23,364.61
frame_001169.PNG,Sandwiches,878.06,-48.2,1137.6299999999999,341.52000000000004
frame_001170.PNG,Sandwiches,856.2,27.44,1209.29,319.46
frame_001171.PNG,Sandwiches,872.68,-8.51,1199.1399999999999,259.79
frame_001172.PNG,Sandwiches,871.09,-34.79,1197.55,233.51000000000002
frame_001173.PNG,Sandwiches,853.37,-48.66,1135.6100000000001,213.09
frame_001174.PNG,Sandwiches,848.59,-29.55,1130.83,232.2
frame_001175.PNG,Sandwiches,822.55,-60.56,1140.9099999999999,227.35000000000002
frame_001176.PNG,Sandwiches,797.43,-62.94,1090.74,241.35000000000002
frame_001177.PNG,Sandwiches,772.3,-65.33,1040.56,255.35000000000002
frame_001178.PNG,Sandwiches,767.53,-30.29,1035.79,290.39
frame_001179.PNG,Sandwiches,764.34,-37.46,1032.6,283.22
frame_001180.PNG,Sandwiches,759.57,-38.25,1027.8200000000002,282.43
frame_001181.PNG,Sandwiches,726.29,-35.82,994.54,254.34000000000003
frame_001182.PNG,Sandwiches,720.72,-38.21,988.97,251.96
frame_001183.PNG,Sandwiches,715.14,-40.6,983.4,249.57000000000002
frame_001184.PNG,Sandwiches,716.09,-39.33,981.01,250.84000000000003
frame_001185.PNG,Sandwiches,717.03,-38.05,978.6199999999999,252.11
frame_001186.PNG,Sandwiches,717.97,-36.78,976.23,253.39000000000001
frame_001187.PNG,Sandwiches,718.92,-35.51,973.8399999999999,254.66000000000003
frame_001188.PNG,Sandwiches,719.86,-34.23,971.45,255.93000000000004
frame_001189.PNG,Sandwiches,720.26,-31.84,971.85,258.32000000000005
frame_001190.PNG,Sandwiches,720.65,-29.45,972.24,260.71000000000004
frame_001191.PNG,Sandwiches,721.71,-28.92,973.3000000000001,261.25
frame_001192.PNG,Sandwiches,722.77,-28.39,974.36,261.78000000000003
frame_001193.PNG,Sandwiches,723.84,-27.86,975.4300000000001,262.31
frame_001194.PNG,Sandwiches,721.4,-27.65,977.87,262.09000000000003
frame_001195.PNG,Sandwiches,718.96,-27.43,980.3100000000001,261.87
frame_001196.PNG,Sandwiches,716.52,-27.22,982.75,261.65999999999997
frame_001197.PNG,Sandwiches,823.97,-78.21,1034.17,276.44
frame_001198.PNG,Sandwiches,931.41,-129.21,1085.59,291.22
frame_001199.PNG,Sandwiches,909.58,-108.03,1157.5900000000001,364.03999999999996
frame_001200.PNG,Sandwiches,872.7,-101.58,1172.18,473.04
frame_001201.PNG,Sandwiches,835.96,-89.77,1168.9,524.9200000000001
frame_001202.PNG,Sandwiches,799.22,-77.96,1165.62,576.8
frame_001203.PNG,Sandwiches,691.57,-8.41,1113.06,701.0300000000001
frame_001204.PNG,Sandwiches,590.82,135.04,1026.77,799.98
frame_001205.PNG,Sandwiches,545.84,259.04,898.1300000000001,871.8499999999999
frame_001206.PNG,Sandwiches,552.06,313.92,832.1399999999999,891.8600000000001
frame_001207.PNG,Sandwiches,547.54,325.95,811.18,896.1700000000001
frame_001208.PNG,Sandwiches,543.02,337.98,790.22,900.47
frame_001209.PNG,Sandwiches,556.01,356.2,758.12,898.95
frame_001210.PNG,Sandwiches,573.37,364.53,744.37,907.29
frame_001211.PNG,Sandwiches,566.12,424.78,714.79,868.8499999999999
frame_001212.PNG,Sandwiches,559.74,436.72,708.4200000000001,880.8
frame_001213.PNG,Sandwiches,566.37,438.12,705.9,882.2
frame_001214.PNG,Sandwiches,573.0,439.53,703.38,883.5999999999999
frame_001215.PNG,Sandwiches,568.04,446.95,695.8499999999999,878.5699999999999
frame_001216.PNG,Sandwiches,563.08,454.37,688.32,873.53
frame_001217.PNG,Sandwiches,558.11,461.8,680.79,868.5
frame_001218.PNG,Sandwiches,551.27,454.86,676.13,873.1
frame_001219.PNG,Sandwiches,544.43,447.92,671.4599999999999,877.7
